ride_id,mean_travel_time_dow,standard_deviation_travel_time_dow,geometric_mean_travel_time_dow,geometric_standard_deviation_travel_time_dow,Mean_Travel_Time_dow,Lower_Bound_Travel_Time_dow,Upper_BoundTravel_Time_dow,mean_travel_time_month,standard_deviation_travel_time_month,geometric_mean_travel_time_month,geometric_standard_deviation_travel_time_month,mean_travel_time_hod_after_8h,standard_deviation_travel_time_hod_after_8h,geometric_mean_travel_time_hod_after_8h,geometric_standard_deviation_travel_time_hod_after_8h,mean_travel_time_hod_after_9h,standard_deviation_travel_time_hod_after_9h,geometric_mean_travel_time_hod_after_9h,geometric_standard_deviation_travel_time_hod_after_9h,mean_travel_time_hod_arrved_date,standard_deviation_travel_time_hod_arrved_date,geometric_mean_travel_time_hod_arrved_date,geometric_standard_deviation_travel_time_hod_arrved_date
9926,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2758.4,1043.11,2578.91,1.44
9936,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2758.4,1043.11,2578.91,1.44
9949,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2758.4,1043.11,2578.91,1.44
9938,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,2758.4,1043.11,2578.91,1.44
9935,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,2758.4,1043.11,2578.91,1.44
9934,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,2758.4,1043.11,2578.91,1.44
9930,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,3062.56,1720.18,2734.38,1.57
9931,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,3062.56,1720.18,2734.38,1.57
9929,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,3062.56,1720.18,2734.38,1.57
9928,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,3062.56,1720.18,2734.38,1.57
9927,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,3062.56,1720.18,2734.38,1.57
9925,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,3062.56,1720.18,2734.38,1.57
9975,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1338.87,464.14,1233.2,1.59
9977,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1338.87,464.14,1233.2,1.59
9893,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
9892,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
9895,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2362.04,767.65,2256.4,1.34
9894,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,3062.56,1720.18,2734.38,1.57
9896,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,3062.56,1720.18,2734.38,1.57
9872,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
9851,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
9867,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
9869,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2362.04,767.65,2256.4,1.34
9866,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2362.04,767.65,2256.4,1.34
9865,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2362.04,767.65,2256.4,1.34
9864,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9857,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9852,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9854,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9861,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9860,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9859,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2612.73,1194.78,2421.92,1.45
9858,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2612.73,1194.78,2421.92,1.45
9855,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2612.73,1194.78,2421.92,1.45
9853,1708.77,584.05,1611.37,1.42,1708,1200,2432,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2758.4,1043.11,2578.91,1.44
9839,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2085.86,962.58,1896.84,1.54,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2352.43,1039.24,2205.08,1.4
9840,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2085.86,962.58,1896.84,1.54,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
9838,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
9833,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
9835,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2362.04,767.65,2256.4,1.34
9836,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9834,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9837,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9841,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1338.87,464.14,1233.2,1.59
9824,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
9825,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
9802,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
9823,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
9822,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2362.04,767.65,2256.4,1.34
9804,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9819,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9803,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9820,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9805,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9806,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2612.73,1194.78,2421.92,1.45
9801,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2758.4,1043.11,2578.91,1.44
9777,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
9776,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
9778,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2420.0,966.65,2276.59,1.4
9775,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2362.04,767.65,2256.4,1.34
9766,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9768,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9773,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9767,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9765,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9770,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9764,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2612.73,1194.78,2421.92,1.45
9755,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
9756,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
9749,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2420.0,966.65,2276.59,1.4
9753,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
9754,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
9752,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
9750,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2362.04,767.65,2256.4,1.34
9748,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2362.04,767.65,2256.4,1.34
9746,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2362.04,767.65,2256.4,1.34
9745,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9744,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9743,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9742,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9741,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9739,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9737,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2612.73,1194.78,2421.92,1.45
9736,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2612.73,1194.78,2421.92,1.45
9735,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2612.73,1194.78,2421.92,1.45
9734,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2758.4,1043.11,2578.91,1.44
9732,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2758.4,1043.11,2578.91,1.44
9731,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2758.4,1043.11,2578.91,1.44
9730,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,2758.4,1043.11,2578.91,1.44
9713,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,2758.4,1043.11,2578.91,1.44
9712,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,2758.4,1043.11,2578.91,1.44
9711,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,3062.56,1720.18,2734.38,1.57
9751,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1338.87,464.14,1233.2,1.59
9747,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1338.87,464.14,1233.2,1.59
9682,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
9680,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2352.43,1039.24,2205.08,1.4
9681,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
9670,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
9657,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
9664,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2362.04,767.65,2256.4,1.34
9665,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2362.04,767.65,2256.4,1.34
9655,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2362.04,767.65,2256.4,1.34
9647,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9646,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9644,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
9642,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9641,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9639,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2612.73,1194.78,2421.92,1.45
9635,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2612.73,1194.78,2421.92,1.45
9634,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2612.73,1194.78,2421.92,1.45
9633,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2612.73,1194.78,2421.92,1.45
9631,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2758.4,1043.11,2578.91,1.44
9630,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2758.4,1043.11,2578.91,1.44
9628,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2758.4,1043.11,2578.91,1.44
9626,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,2758.4,1043.11,2578.91,1.44
9625,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,2758.4,1043.11,2578.91,1.44
9623,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,2758.4,1043.11,2578.91,1.44
9621,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,3062.56,1720.18,2734.38,1.57
9622,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,3062.56,1720.18,2734.38,1.57
9620,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,3062.56,1720.18,2734.38,1.57
9618,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,3062.56,1720.18,2734.38,1.57
9617,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2085.86,962.58,1896.84,1.54,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,3062.56,1720.18,2734.38,1.57
9643,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1338.87,464.14,1233.2,1.59
9627,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1338.87,464.14,1233.2,1.59
9607,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
9609,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
9610,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
9611,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2352.43,1039.24,2205.08,1.4
9608,1948.7,768.45,1822.05,1.45,1948,1348,2816,2085.86,962.58,1896.84,1.54,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
